DatabaseParent,DatabaseName,DatabaseDesc,TableName,TableList_Description,FieldName,FieldList_Description
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q30,Experience Wheezing?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q31,Experience Shortness of Breath with Exercise?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q32,Experience Shortness of Breath (Anytime)?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q33,History of Blood Clotting or Deep Vein Thromobosis (DVT)?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q34,History of coughing Up Blood?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q35,Experience Nausea?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q36,Experience Diarrhea?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q37,Change in Stool Appearance?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q38,Experience Liver / Gallbladder Problems?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q39,Experience Vomiting?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q4,"Allergies, bp(systolic), bp(diastolic), HR, Respiratory Rate, Temperature"
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q40,Experience Constipation?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q41,Bloody or Black Stool?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q42,Experience Heartburn / Acid Reflux?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q43,Experience Abdominal Pain?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q44,Experience Difficulty Swallowing?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q45,Decreased Desire for Sexual Intercourse?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q46,Experience Increased Frequency of Urination?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q47,Urinate More than Twice a Night?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q48,Experience Painful Urination?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q49,Experience Loss of Control of Urination?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q5,Experience Fatigue?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q50,Blood in Your Urine?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q51,Experience increased Frequency in Urination at Night?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q52,Experience Nipple Discharge?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q53,Experience Breast Mass or Tenderness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q54,Genital Sores?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q55,Experience Difficulty Emptying Bladder?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q56,Experience Unusual Vaginal Discharge?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q57,When was Last Mentrual Period?   _mm/dd/yyyy
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q58,Experience Irregular Periods?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q59,"Experience Excessive Flow, pain or other Menstrual Symptoms that Disrupt Your Life?"
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q6,Experience Excessive Sweating?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q60,Experience Difficulty in Getting or Maintaining an Erection?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q61,Experience Dribbling?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q62,Experience Swelling in Joint(s)?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q63,Experience Joint Pain?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q64,Experience Muscle Cramps?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q65,Experience Muscle Stiffness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q66,Experience Itching?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q67,Experience Skin Rashes / Hives?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q68,Suspicious Moles or Skin Abnormalities?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q69,Experience Excessive Bruising / Bleeding?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q7,Experience Fevers?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q70,Have Swollen Glands?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q71,Experience Anemia?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q72,Experience Headaches?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q73,Experience Tingling?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q74,Experience Tremor(s) / Hands Shaking?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q75,Experience Insomnia?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q76,Experience Balance Problems?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q77,Experience Weakness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q78,Experience Seizures / Convulsions?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q79,Experience Diziness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q8,Experience Positive Tuberculosis Skin Test?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q80,Experience a Decreased Sense of Smell?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q81,Experience Numbness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q82,Experience Fainting Spells?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q83,Experience Vertigo?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q84,Experience Muscle Weakness?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q85,Feeling Depressed or Sad?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q86,Experience Difficulty Concentrating?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q87,Experience Feelings of Guilt?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q88,Experience Feeling of Anxiet?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q89,Experience Phobias / Unexplained Fears?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q9,Experience Chills?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q90,Experience Memory Loss?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q91,Experience No Pleasure in Life Anymore?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q92,Experience Heat or Cold Intolerance?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q93,Experience Significant Weight Change?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q94,Experience Change in Appetite?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q95,Experience Excessive Thirst?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q96,Eat Fruit as Part of Your Normal Diet?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q97,Eat Vegetables as Part of your Normal Diet?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q98,Eat Fish as Part of Your Normal Diet?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_Q99,Eat Meat as Part of Your Normal Diet?
Self Report,Self-Reports,Outcome Measurements,SelfReports_ROS,Self Report Review of Systems,SelfReports_ROS_SessionDate,Session Date
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_ProviderID,Provider ID
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Q1,Satisfaction with life scale Q1 --  In most ways my life is close to my ideal.-- 1-7
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Q2,Satisfaction with life scale Q2 -- The conditions of my life are excellent. 1-7
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Q3,Satisfaction with life scale Q3 -- I am satisfied with my life.  1-7
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Q4,Satisfaction with life scale Q4 -- So far I have gotten the important things I want in life.  1-7
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Q5,"Satisfaction with life scale Q5 --If I could live my life over, I would change almost nothing. 1-7"
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Scaled,Number of questions answered divided by total score
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_SessionComment,Comments on session
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_SessionDate,Date/Time of session
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_SessionReasonID,Session type
Self Report,Self-Reports,Outcome Measurements,SelfReports_SWLS,SelfReport SWLS,SelfReports_SWLS_Tot_Score,Total score of Satisfaction with life scale Q1-Q5
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_00,Activity level of first hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_01,Activity level of second hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_02,Activity level of third hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_03,Activity level of fourth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_04,Activity level of fifth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_05,Activity level of sixth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_06,Activity level of seventh hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_07,Activity level of eighth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_08,Activity level of nineth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_09,Activity level of tenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_10,Activity level of eleventh hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_11,Activity level of twelfth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_12,Activity level of thirteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_13,Activity level of fourteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_14,Activity level of fifteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_15,Activity level of sixteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_16,Activity level of seventeenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_17,Activity level of eighteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_18,Activity level of nineteenth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_19,Activity level of twentieth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_20,Activity level of twenty-first hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_21,Activity level of twenty-second hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_22,Activity level of twenty-third hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_23,Activity level of twenty-fourth hour of day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Actigraphy_ActivityLevel_Date,Date of activity level
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Left_Abnormal,DixHallpike Head Left Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Left_Normal,DixHallpike Head Left Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Left_Notes,DixHallpike Head Left Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Right_Abnormal,DixHallpike Head Right Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Right_Normal,DixHallpike Head Right Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_DixHallpike_Head_Right_Notes,DixHallpike Head Right Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Horizontal_Head_Shake_Abnormal,Horizontal Head Shake Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Horizontal_Head_Shake_Normal,Horizontal Head Shake Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Horizontal_Head_Shake_Notes,Horizontal Head Shake Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Left_Abnormal,Roll Test Lateral Left Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Left_Normal,Roll Test Lateral Left Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Left_Notes,Roll Test Lateral Left Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Right_Abnormal,Roll Test Lateral Right Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Right_Normal,Roll Test Lateral Right Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_Roll_Test_Lateral_Right_Notes,Roll Test Lateral Right Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_vHIT_Abnormal,vHIT Abnormal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_vHIT_Normal,vHIT Normal
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_ActivityLevel,Actigraphy Activity Level,Vestibular_VNGTest_vHIT_Notes,vHIT Notes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_BedTime,Time patient went to sleep
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_Date,Date data corresponds to
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_GetUpTime,Time patient woke up
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_NumAwake,Number awake
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_OnsetLatency_min,Onset latency in minutes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_SessionDate,Date range of when the actigraphy watch was worn
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_SleepEfficiency_perc,Sleep efficiency percent
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_TimeinBed_hr,Number of hours patient was in bed
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_TotalSleepTime_hr,Number of hours patient was sleeping
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Daily,Actigraphy Daily,Actigraphy_Daily_WASO_min,WASO minutes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_00,Efficiency level for the first hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_01,Efficiency level for the second hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_02,Efficiency level for the third hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_03,Efficiency level for the fourth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_04,Efficiency level for the fifth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_05,Efficiency level for the sixth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_06,Efficiency level for the seventh hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_07,Efficiency level for the eighth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_08,Efficiency level for the nineth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_09,Efficiency level for the tenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_10,Efficiency level for the eleventh hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_11,Efficiency level for the twelfth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_12,Efficiency level for the thirteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_13,Efficiency level for the fourteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_14,Efficiency level for the fifteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_15,Efficiency level for the sixteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_16,Efficiency level for the seventeenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_17,Efficiency level for the eighteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_18,Efficiency level for the nineteenth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_19,Efficiency level for the twentieth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_20,Efficiency level for the twenty-first hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_21,Efficiency level for the twenty-second hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_22,Efficiency level for the twenty-third hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_23,Efficiency level for the twenty-fourth hour of the day
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_EffciencyLevel,Actigraphy Efficiency Level,Actigraphy_EffciencyLevel_Date,Efficiency level date of measurement
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_average_variance,Average variance
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_date,Date of record
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_major_sleep_end,Date/time sleep ended (estimated)
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_major_sleep_start,Date/time sleep started (estimated)
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_mean_wake_episode_duration,Average time awake during episodes
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_minutes_resting,Minutes resting
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_minutes_sleep_latency,Amount of time it takes from full wakefullness to sleep
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_minutes_sleeping,Minutes sleeping
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_sleep_efficiency,% of minutes sleeping / minutes resting
Sleep,Actigraphy,Monitoring of patient's daily activity,Actigraphy_Info,Actigraphy Info,Actigraphy_Info_wake_episodes,# of times waking during sleep
